provider,sample,run_id,src_round,emotion,alpha,norm_type,orig_provider,sync_c,sync_d,nat_sync_c,nat_sync_d,filepath,duration,rms,peak,lufs,lra,energy_env_std,energy_env_smoothness,silence_ratio,f0_mean,f0_std,f0_range,spec_centroid,spec_centroid_std,spec_rolloff,spec_bandwidth,spec_bandwidth_std,spec_flatness,spec_flatness_std,spec_flux,zcr_mean,zcr_std,onset_mean,onset_std,f1,f2,f3,hf_ratio,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
emo_surprised_durnorm,10,r4_durnorm_emo_surprised,r4,surprised,,durnorm,,6.261,7.292,5.68,7.976,runs/r4_durnorm_emo_surprised/02_tts/10.wav,5.062,0.033082,0.2706,-29.12,,0.01583,0.005898,0.0,335.7,86.5,381.2,1558.0,1150.0,2850.0,1596.0,593.0,0.009702,0.021284,0.1373,0.105208,0.09485,2.3269,2.1838,375.1,1042.4,1645.1,0.4097,-387.53125,145.81460571289062,68.75458526611328,52.60539245605469,3.8499019145965576,49.804054260253906,9.272814750671387,29.344533920288086,-7.5026164054870605,28.5989990234375,-0.5756732225418091,21.535764694213867,-6.555519104003906,19.338777542114258,-5.742013454437256,15.732977867126465,-15.012969017028809,18.641616821289062,2.6206748485565186,11.53089714050293,-8.392255783081055,14.575695991516113,5.430906772613525,11.336875915527344,-0.9397455453872681,13.535808563232422
emo_surprised_durnorm,13,r4_durnorm_emo_surprised,r4,surprised,,durnorm,,7.244,7.334,4.352,8.695,runs/r4_durnorm_emo_surprised/02_tts/13.wav,5.5032,0.043771,0.3062,-26.29,,0.02422,0.008996,0.0,332.9,136.8,456.9,1740.0,1048.0,3355.0,1739.0,506.0,0.008878,0.017822,0.2143,0.119121,0.097453,2.5608,2.7924,434.5,1134.9,1847.6,0.5119,-353.8729248046875,164.35594177246094,56.902469635009766,47.76233673095703,-6.195265769958496,48.86882400512695,3.133603096008301,29.53118896484375,-13.600914001464844,27.013288497924805,-1.2826323509216309,20.663928985595703,-12.834769248962402,20.55919075012207,-14.63634967803955,20.684303283691406,-9.2483491897583,16.433319091796875,-3.188236713409424,12.49266529083252,-11.617319107055664,15.94486141204834,9.211116790771484,12.120251655578613,0.9695653915405273,17.643173217773438
emo_surprised_durnorm,4,r4_durnorm_emo_surprised,r4,surprised,,durnorm,,6.601,8.336,5.377,9.278,runs/r4_durnorm_emo_surprised/02_tts/4.wav,4.9111,0.031006,0.197,-30.05,,0.01467,0.005991,0.0,364.2,67.0,226.8,1483.0,1043.0,2964.0,1680.0,620.0,0.005641,0.012226,0.1183,0.083924,0.070598,2.3902,2.5658,363.5,863.0,1711.6,0.3665,-396.2484436035156,137.7340545654297,74.2451171875,48.8253288269043,10.954310417175293,37.38484191894531,9.018526077270508,25.43511962890625,-1.2668060064315796,25.67153549194336,-2.7319023609161377,19.801008224487305,-10.316152572631836,17.887046813964844,-6.72904109954834,16.849538803100586,-7.568682670593262,14.90954875946045,0.847258448600769,10.628644943237305,-13.463455200195312,14.689977645874023,2.085845947265625,9.905694007873535,-3.590121269226074,12.57944393157959
emo_surprised_durnorm,7,r4_durnorm_emo_surprised,r4,surprised,,durnorm,,5.925,7.675,6.515,7.327,runs/r4_durnorm_emo_surprised/02_tts/7.wav,4.6324,0.038418,0.2516,-28.16,,0.018571,0.007555,0.0,368.3,78.4,263.4,1523.0,931.0,2980.0,1690.0,527.0,0.006867,0.013811,0.1558,0.090955,0.067868,2.3112,2.5158,376.4,1035.8,1520.4,0.4081,-366.9556579589844,139.81459045410156,60.922264099121094,39.01161193847656,3.0197842121124268,38.05143737792969,5.74254846572876,34.0197639465332,-7.743626117706299,25.78333854675293,8.287848472595215,21.85761070251465,-9.958219528198242,20.797941207885742,-9.82784652709961,16.27790069580078,-6.181326389312744,14.479479789733887,-0.5952248573303223,12.031001091003418,-8.435646057128906,14.461892127990723,6.962764739990234,11.424551010131836,-2.552236795425415,15.904858589172363
fish_durnorm,1,r4_durnorm_fish,r4,,,durnorm,fish,5.471,8.865,4.714,8.634,runs/r4_durnorm_fish/02_tts/1.wav,5.059,0.189035,0.9606,-14.53,,0.09591,0.037618,0.0,238.6,15.5,70.5,1987.0,1065.0,3837.0,1752.0,455.0,0.024802,0.043543,0.6967,0.14478,0.11545,2.2447,1.9128,402.4,885.0,1593.2,0.4844,-160.08621215820312,85.04010772705078,61.831214904785156,50.34920120239258,-3.6671414375305176,39.4022216796875,11.942545890808105,25.957475662231445,-15.36367416381836,23.08431625366211,-8.315618515014648,19.383529663085938,-22.995397567749023,13.744475364685059,-20.551877975463867,13.377198219299316,-21.85364532470703,11.338970184326172,-2.156968116760254,10.147563934326172,-17.573545455932617,9.438770294189453,-0.04621076211333275,9.440513610839844,-11.500541687011719,8.820294380187988
fish_durnorm,10,r4_durnorm_fish,r4,,,durnorm,fish,6.164,7.946,5.727,7.863,runs/r4_durnorm_fish/02_tts/10.wav,5.1984,0.214514,0.9261,-13.87,,0.104275,0.04067,0.0,230.4,19.8,91.9,1603.0,977.0,3041.0,1569.0,564.0,0.01332,0.032388,0.7582,0.111496,0.085671,2.1193,1.8081,427.5,731.2,1468.6,0.3307,-153.48568725585938,87.76908874511719,88.15950775146484,47.87837600708008,-0.8477715849876404,47.988285064697266,15.40766716003418,25.002452850341797,-10.883749008178711,18.33032989501953,-6.866947650909424,17.76172637939453,-14.11158275604248,13.276631355285645,-10.31445026397705,11.067351341247559,-21.322429656982422,11.773448944091797,5.563415050506592,11.862369537353516,-12.136751174926758,11.375646591186523,1.8512513637542725,7.77403450012207,-5.1697869300842285,8.835217475891113
fish_durnorm,11,r4_durnorm_fish,r4,,,durnorm,fish,5.851,8.465,6.02,7.925,runs/r4_durnorm_fish/02_tts/11.wav,6.1271,0.159712,0.8334,-16.38,3.64,0.067592,0.025294,0.0,240.8,22.9,115.3,1340.0,703.0,2573.0,1465.0,482.0,0.006654,0.018073,0.466,0.07987,0.050994,2.1043,1.9673,432.4,1122.0,1741.4,0.2474,-212.60060119628906,74.98011016845703,91.68944549560547,45.792076110839844,0.337808221578598,35.08299255371094,6.626628875732422,23.038188934326172,-27.155736923217773,19.77859878540039,-4.7377028465271,17.381519317626953,-25.99863624572754,12.609004020690918,-24.59950828552246,15.449252128601074,-22.980581283569336,10.358847618103027,-2.5630900859832764,10.768013000488281,-16.9547119140625,9.016423225402832,-1.0520068407058716,9.145308494567871,-11.238517761230469,7.117852687835693
fish_durnorm,12,r4_durnorm_fish,r4,,,durnorm,fish,7.541,7.586,7.052,7.105,runs/r4_durnorm_fish/02_tts/12.wav,5.9878,0.174525,0.9144,-15.67,,0.093824,0.031164,0.0,227.4,22.9,115.0,1644.0,903.0,3274.0,1632.0,505.0,0.013065,0.027345,0.6069,0.113666,0.093089,2.2563,1.8854,380.4,1042.5,1904.8,0.346,-172.42996215820312,81.357666015625,82.47152709960938,44.333858489990234,-0.521340548992157,42.60432815551758,19.086790084838867,22.500988006591797,-10.232705116271973,16.955224990844727,-14.551142692565918,15.783044815063477,-18.190996170043945,12.143355369567871,-18.59628677368164,10.895594596862793,-23.43461799621582,11.131731033325195,0.6321603059768677,8.494291305541992,-16.259164810180664,9.129755020141602,3.463824987411499,7.3423237800598145,-7.976853370666504,8.806797981262207
fish_durnorm,13,r4_durnorm_fish,r4,,,durnorm,fish,5.784,8.581,4.499,8.625,runs/r4_durnorm_fish/02_tts/13.wav,5.6627,0.261878,0.9459,-12.03,,0.126797,0.046243,0.0,230.7,18.5,76.0,1673.0,929.0,3375.0,1703.0,517.0,0.016692,0.035223,0.8145,0.115618,0.098682,2.1917,2.2308,343.8,982.0,1141.6,0.3537,-144.58253479003906,84.27670288085938,78.6968994140625,47.0381965637207,4.997066020965576,27.305744171142578,11.716341972351074,23.679744720458984,-15.106945037841797,17.055591583251953,-6.026257514953613,16.574695587158203,-21.989334106445312,10.633732795715332,-24.110483169555664,12.286933898925781,-18.031103134155273,11.169915199279785,-2.8301520347595215,12.636820793151855,-17.319299697875977,9.803524017333984,4.686801910400391,7.799073696136475,-11.730707168579102,7.424122333526611
fish_durnorm,2,r4_durnorm_fish,r4,,,durnorm,fish,5.682,8.902,5.581,8.474,runs/r4_durnorm_fish/02_tts/2.wav,4.5018,0.223291,0.9345,-13.49,,0.104829,0.037274,0.0,242.8,14.9,77.9,1594.0,902.0,3154.0,1650.0,508.0,0.011811,0.029038,0.7014,0.106667,0.080676,2.0843,1.6001,446.9,1331.8,2152.7,0.3128,-163.49880981445312,77.23926544189453,80.65338134765625,41.94100570678711,-1.8482739925384521,32.1901969909668,10.214275360107422,23.245176315307617,-11.085615158081055,20.32267951965332,-13.406261444091797,16.926054000854492,-26.55060577392578,13.552943229675293,-24.588258743286133,12.883049011230469,-24.098033905029297,10.4926118850708,0.23649239540100098,11.958405494689941,-18.778905868530273,9.046236991882324,3.0641021728515625,7.632688999176025,-13.094283103942871,7.8044562339782715
fish_durnorm,3,r4_durnorm_fish,r4,,,durnorm,fish,6.377,8.438,6.337,7.725,runs/r4_durnorm_fish/02_tts/3.wav,4.5018,0.149749,0.9129,-17.16,,0.072148,0.024634,0.0,232.3,19.2,97.4,1970.0,1023.0,3925.0,1842.0,470.0,0.022239,0.037862,0.6166,0.143278,0.097913,2.1971,1.726,394.9,733.8,1670.6,0.5369,-158.08441162109375,73.90657806396484,70.56704711914062,48.398414611816406,-0.2851196825504303,31.051904678344727,10.439347267150879,22.346834182739258,-7.857650279998779,20.53603172302246,-7.105337142944336,17.386362075805664,-25.626079559326172,13.831131935119629,-19.234853744506836,11.666365623474121,-18.5943603515625,12.144288063049316,-0.977468729019165,9.974940299987793,-26.307329177856445,10.334976196289062,3.0936813354492188,7.341335296630859,-12.551695823669434,7.693126678466797
fish_durnorm,4,r4_durnorm_fish,r4,,,durnorm,fish,6.176,8.38,5.372,9.24,runs/r4_durnorm_fish/02_tts/4.wav,5.7556,0.10774,0.5169,-19.7,,0.054235,0.017667,0.0,229.9,17.8,88.9,1629.0,998.0,3280.0,1655.0,519.0,0.012272,0.025771,0.3558,0.106896,0.097445,2.1412,1.9581,303.1,406.5,1366.7,0.3993,-240.64535522460938,102.3246078491211,81.82264709472656,51.081642150878906,6.333152770996094,31.042781829833984,19.645322799682617,20.403648376464844,-10.266667366027832,23.277658462524414,-5.721594333648682,16.19673728942871,-19.001598358154297,15.426795959472656,-15.595725059509277,12.882150650024414,-17.228689193725586,11.81628704071045,-2.805894136428833,11.217228889465332,-23.398740768432617,9.674646377563477,2.0184571743011475,7.734433174133301,-8.00048542022705,8.728816032409668
fish_durnorm,5,r4_durnorm_fish,r4,,,durnorm,fish,6.562,8.077,5.319,8.176,runs/r4_durnorm_fish/02_tts/5.wav,4.9661,0.203528,0.9278,-14.2,,0.095743,0.046938,0.0,225.3,23.4,95.7,1553.0,941.0,3068.0,1619.0,519.0,0.015488,0.030344,0.7078,0.103816,0.076418,2.1739,1.9926,443.1,1393.9,2232.7,0.3408,-166.5880584716797,91.78290557861328,87.56342315673828,52.14010238647461,19.966096878051758,34.11894607543945,25.50789451599121,29.049699783325195,-13.292946815490723,19.56221580505371,-10.230507850646973,14.590497016906738,-17.743871688842773,13.38593864440918,-18.359745025634766,11.380334854125977,-18.92180824279785,12.32091236114502,-2.42547345161438,13.202184677124023,-14.844616889953613,9.643964767456055,-5.546072006225586,8.541011810302734,-9.178030014038086,7.826366424560547
